feedback_id,customer_id,feedback_date,csat_score,feedback_text
FB-0008629,CUST-102896,2026-06-20,9.5,Everything worked well and the issue was resolved quickly.
FB-0008630,CUST-102896,2026-07-14,9.1,The platform has been reliable and support was helpful.
FB-0008631,CUST-102897,2026-03-02,9.2,"I was frustrated by the new interface, but overall the product is valuable."
FB-0008632,CUST-102897,2026-06-18,8.4,"I was frustrated by the new interface, but overall the product is valuable."
FB-0008633,CUST-102897,2026-05-18,7.8,"The issue was annoying, but the team resolved it quickly."
FB-0008634,CUST-102898,2026-02-26,8.7,Everything worked well and the issue was resolved quickly.
FB-0008635,CUST-102898,2026-05-14,8.7,The platform has been reliable and support was helpful.
FB-0008636,CUST-102898,2026-05-11,8.0,Everything worked well and the issue was resolved quickly.
FB-0008637,CUST-102898,2026-06-22,7.5,The platform has been reliable and support was helpful.
FB-0008638,CUST-102899,2026-02-28,7.4,Everything worked well and the issue was resolved quickly.
FB-0008639,CUST-102899,2026-06-07,9.4,Everything worked well and the issue was resolved quickly.
FB-0008640,CUST-102900,2026-06-12,9.9,The platform has been reliable and support was helpful.
FB-0008641,CUST-102900,2026-03-08,9.8,Everything worked well and the issue was resolved quickly.
FB-0008642,CUST-102901,2026-04-13,4.4,There appears to be an unexpected charge on my account.
FB-0008643,CUST-102901,2026-03-05,5.1,I don't understand the latest invoice.
FB-0008644,CUST-102902,2026-03-21,4.6,We are considering cancelling at renewal.
FB-0008645,CUST-102902,2026-04-24,3.5,We're evaluating alternatives and may move away from the platform.
FB-0008646,CUST-102902,2026-07-03,2.7,We are considering cancelling at renewal.
FB-0008647,CUST-102903,2026-05-21,7.8,The platform has been reliable and support was helpful.
FB-0008648,CUST-102903,2026-07-25,9.6,Everything worked well and the issue was resolved quickly.
FB-0008649,CUST-102903,2026-05-06,10.0,Everything worked well and the issue was resolved quickly.
FB-0008650,CUST-102903,2026-06-08,8.7,The platform has been reliable and support was helpful.
FB-0008651,CUST-102904,2026-03-24,7.0,"I was frustrated by the new interface, but overall the product is valuable."
FB-0008652,CUST-102904,2026-06-15,8.8,"I was frustrated by the new interface, but overall the product is valuable."
FB-0008653,CUST-102904,2026-03-30,7.0,"The issue was annoying, but the team resolved it quickly."
FB-0008654,CUST-102905,2026-06-11,10.0,The platform has been reliable and support was helpful.
FB-0008655,CUST-102905,2026-04-17,8.6,Everything worked well and the issue was resolved quickly.
FB-0008656,CUST-102906,2026-07-04,4.4,The service problems and billing issues make it difficult to justify continuing.
FB-0008657,CUST-102906,2026-03-12,4.1,The service problems and billing issues make it difficult to justify continuing.
FB-0008658,CUST-102907,2026-02-26,5.0,I'm not sure we're getting enough value from the subscription.
FB-0008659,CUST-102907,2026-05-31,6.3,I'm not sure we're getting enough value from the subscription.
FB-0008660,CUST-102908,2026-03-04,4.8,I've contacted support multiple times for the same issue.
FB-0008661,CUST-102908,2026-02-17,5.9,I've contacted support multiple times for the same issue.
FB-0008662,CUST-102908,2026-03-27,4.7,The problem is still unresolved and this is becoming frustrating.
FB-0008663,CUST-102909,2026-02-17,6.9,The platform has been reliable and support was helpful.
FB-0008664,CUST-102909,2026-04-16,9.1,The platform has been reliable and support was helpful.
FB-0008665,CUST-102910,2026-05-13,6.8,There appears to be an unexpected charge on my account.
FB-0008666,CUST-102910,2026-07-14,7.1,I don't understand the latest invoice.
FB-0008667,CUST-102910,2026-03-21,4.7,I don't understand the latest invoice.
FB-0008668,CUST-102910,2026-04-03,4.8,There appears to be an unexpected charge on my account.
FB-0008669,CUST-102911,2026-02-17,5.3,There appears to be an unexpected charge on my account.
FB-0008670,CUST-102911,2026-06-07,5.7,There appears to be an unexpected charge on my account.
FB-0008671,CUST-102911,2026-02-07,6.8,I don't understand the latest invoice.
FB-0008672,CUST-102912,2026-03-05,8.5,Everything worked well and the issue was resolved quickly.
FB-0008673,CUST-102912,2026-04-14,8.1,The platform has been reliable and support was helpful.
FB-0008674,CUST-102913,2026-02-09,8.3,The platform has been reliable and support was helpful.
FB-0008675,CUST-102913,2026-07-15,7.8,The platform has been reliable and support was helpful.
FB-0008676,CUST-102913,2026-03-13,8.0,The platform has been reliable and support was helpful.
FB-0008677,CUST-102913,2026-06-01,8.9,The platform has been reliable and support was helpful.
FB-0008678,CUST-102914,2026-02-10,4.4,I've contacted support multiple times for the same issue.
FB-0008679,CUST-102914,2026-04-21,4.6,I've contacted support multiple times for the same issue.
FB-0008680,CUST-102914,2026-02-17,5.5,The problem is still unresolved and this is becoming frustrating.
FB-0008681,CUST-102915,2026-02-04,3.8,The problem is still unresolved and this is becoming frustrating.
FB-0008682,CUST-102915,2026-03-31,4.8,The problem is still unresolved and this is becoming frustrating.
FB-0008683,CUST-102916,2026-04-13,10.0,Everything worked well and the issue was resolved quickly.
FB-0008684,CUST-102916,2026-06-07,8.9,The platform has been reliable and support was helpful.
FB-0008685,CUST-102916,2026-05-09,8.1,The platform has been reliable and support was helpful.
FB-0008686,CUST-102917,2026-05-28,9.4,The platform has been reliable and support was helpful.
FB-0008687,CUST-102917,2026-04-20,7.4,The platform has been reliable and support was helpful.
FB-0008688,CUST-102918,2026-03-24,2.9,The service problems and billing issues make it difficult to justify continuing.
FB-0008689,CUST-102918,2026-07-06,2.3,The service problems and billing issues make it difficult to justify continuing.
FB-0008690,CUST-102918,2026-04-18,2.7,The service problems and billing issues make it difficult to justify continuing.
FB-0008691,CUST-102919,2026-04-01,4.7,The problem is still unresolved and this is becoming frustrating.
FB-0008692,CUST-102919,2026-04-11,5.3,I've contacted support multiple times for the same issue.
FB-0008693,CUST-102919,2026-04-08,4.9,I've contacted support multiple times for the same issue.
FB-0008694,CUST-102920,2026-04-13,6.8,We aren't using the platform as much as before.
FB-0008695,CUST-102920,2026-04-06,7.0,We aren't using the platform as much as before.
FB-0008696,CUST-102920,2026-02-19,7.0,I'm not sure we're getting enough value from the subscription.
FB-0008697,CUST-102920,2026-07-12,8.7,I'm not sure we're getting enough value from the subscription.
FB-0008698,CUST-102921,2026-04-20,4.5,The problem is still unresolved and this is becoming frustrating.
FB-0008699,CUST-102921,2026-03-29,5.4,I've contacted support multiple times for the same issue.
FB-0008700,CUST-102921,2026-04-09,5.0,The problem is still unresolved and this is becoming frustrating.
FB-0008701,CUST-102921,2026-07-24,4.0,The problem is still unresolved and this is becoming frustrating.
FB-0008702,CUST-102922,2026-05-02,8.3,We aren't using the platform as much as before.
FB-0008703,CUST-102922,2026-07-08,6.5,We aren't using the platform as much as before.
FB-0008704,CUST-102922,2026-07-11,7.2,I'm not sure we're getting enough value from the subscription.
FB-0008705,CUST-102922,2026-04-30,4.6,We aren't using the platform as much as before.
FB-0008706,CUST-102923,2026-05-13,9.3,"I was frustrated by the new interface, but overall the product is valuable."
FB-0008707,CUST-102923,2026-06-16,8.2,"I was frustrated by the new interface, but overall the product is valuable."
FB-0008708,CUST-102923,2026-02-05,6.6,"The issue was annoying, but the team resolved it quickly."
FB-0008709,CUST-102923,2026-04-20,9.5,"The issue was annoying, but the team resolved it quickly."
FB-0008710,CUST-102924,2026-07-21,4.5,Several important features are not working as expected.
FB-0008711,CUST-102924,2026-07-02,5.9,The recent product changes made our workflow harder.
FB-0008712,CUST-102925,2026-02-06,8.7,The platform has been reliable and support was helpful.
FB-0008713,CUST-102925,2026-03-17,8.0,Everything worked well and the issue was resolved quickly.
FB-0008714,CUST-102926,2026-02-20,7.0,We aren't using the platform as much as before.
FB-0008715,CUST-102926,2026-03-07,7.3,I'm not sure we're getting enough value from the subscription.
FB-0008716,CUST-102927,2026-06-29,2.9,We've had too many problems and are seriously considering alternatives.
FB-0008717,CUST-102927,2026-07-10,3.7,The service problems and billing issues make it difficult to justify continuing.
FB-0008718,CUST-102928,2026-06-24,8.1,The platform has been reliable and support was helpful.
FB-0008719,CUST-102928,2026-03-13,7.5,Everything worked well and the issue was resolved quickly.
FB-0008720,CUST-102928,2026-02-24,8.3,The platform has been reliable and support was helpful.
FB-0008721,CUST-102928,2026-02-07,8.6,The platform has been reliable and support was helpful.
FB-0008722,CUST-102929,2026-02-24,3.5,We are considering cancelling at renewal.
FB-0008723,CUST-102929,2026-05-09,2.5,We are considering cancelling at renewal.
FB-0008724,CUST-102930,2026-06-08,5.9,Several important features are not working as expected.
FB-0008725,CUST-102930,2026-05-01,4.4,The recent product changes made our workflow harder.
FB-0008726,CUST-102931,2026-04-08,8.2,The platform has been reliable and support was helpful.
FB-0008727,CUST-102931,2026-07-17,8.4,The platform has been reliable and support was helpful.
FB-0008728,CUST-102932,2026-05-06,2.5,We've had too many problems and are seriously considering alternatives.
FB-0008729,CUST-102932,2026-02-12,3.9,The service problems and billing issues make it difficult to justify continuing.
FB-0008730,CUST-102932,2026-06-08,4.2,The service problems and billing issues make it difficult to justify continuing.
FB-0008731,CUST-102933,2026-06-20,5.7,We aren't using the platform as much as before.
FB-0008732,CUST-102933,2026-03-04,7.0,I'm not sure we're getting enough value from the subscription.
FB-0008733,CUST-102933,2026-02-20,7.5,We aren't using the platform as much as before.
FB-0008734,CUST-102933,2026-05-05,7.6,We aren't using the platform as much as before.
FB-0008735,CUST-102934,2026-06-16,8.9,The platform has been reliable and support was helpful.
FB-0008736,CUST-102934,2026-02-22,9.1,The platform has been reliable and support was helpful.
FB-0008737,CUST-102935,2026-03-15,7.3,We aren't using the platform as much as before.
FB-0008738,CUST-102935,2026-07-18,6.9,I'm not sure we're getting enough value from the subscription.
FB-0008739,CUST-102935,2026-04-17,5.6,I'm not sure we're getting enough value from the subscription.
FB-0008740,CUST-102936,2026-03-29,8.2,We aren't using the platform as much as before.
FB-0008741,CUST-102936,2026-07-19,8.0,I'm not sure we're getting enough value from the subscription.
FB-0008742,CUST-102937,2026-02-28,5.5,We aren't using the platform as much as before.
FB-0008743,CUST-102937,2026-07-05,6.4,I'm not sure we're getting enough value from the subscription.
FB-0008744,CUST-102937,2026-02-13,5.5,I'm not sure we're getting enough value from the subscription.
FB-0008745,CUST-102937,2026-07-16,6.2,I'm not sure we're getting enough value from the subscription.
FB-0008746,CUST-102938,2026-03-13,3.0,We are considering cancelling at renewal.
FB-0008747,CUST-102938,2026-03-04,1.1,We are considering cancelling at renewal.
FB-0008748,CUST-102939,2026-07-25,3.1,The service problems and billing issues make it difficult to justify continuing.
FB-0008749,CUST-102939,2026-03-07,4.6,We've had too many problems and are seriously considering alternatives.
FB-0008750,CUST-102939,2026-03-13,4.9,We've had too many problems and are seriously considering alternatives.
FB-0008751,CUST-102940,2026-02-03,5.4,I'm not sure we're getting enough value from the subscription.
FB-0008752,CUST-102940,2026-05-16,6.4,We aren't using the platform as much as before.
FB-0008753,CUST-102940,2026-07-01,6.5,I'm not sure we're getting enough value from the subscription.
FB-0008754,CUST-102941,2026-03-24,9.0,The platform has been reliable and support was helpful.
FB-0008755,CUST-102941,2026-02-21,7.7,The platform has been reliable and support was helpful.
FB-0008756,CUST-102942,2026-04-03,9.0,The platform has been reliable and support was helpful.
FB-0008757,CUST-102942,2026-03-15,7.5,Everything worked well and the issue was resolved quickly.
FB-0008758,CUST-102942,2026-06-17,9.0,Everything worked well and the issue was resolved quickly.
FB-0008759,CUST-102943,2026-05-30,7.2,Everything worked well and the issue was resolved quickly.
FB-0008760,CUST-102943,2026-05-01,8.5,The platform has been reliable and support was helpful.
FB-0008761,CUST-102943,2026-03-06,8.1,Everything worked well and the issue was resolved quickly.
FB-0008762,CUST-102943,2026-02-23,8.6,Everything worked well and the issue was resolved quickly.
FB-0008763,CUST-102944,2026-03-30,6.0,There appears to be an unexpected charge on my account.
FB-0008764,CUST-102944,2026-02-25,5.0,There appears to be an unexpected charge on my account.
FB-0008765,CUST-102944,2026-03-13,4.2,There appears to be an unexpected charge on my account.
FB-0008766,CUST-102944,2026-02-10,6.1,There appears to be an unexpected charge on my account.
FB-0008767,CUST-102945,2026-05-18,4.1,I've contacted support multiple times for the same issue.
